RedFighter,BlueFighter,RedOdds,BlueOdds,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
1613,1872,0.23923923923923923,0.7897897897897899,1,False,3,1,0,0,1.0,0.16,1.0,2.0,0.5,0,1,3,0,0,0,0,0,0,0,0,0.6901901901901902,0.7717717717717718,0.7902902902902903,1,0,0,65.3333,0.433,0.0,3.0,0.387,1,2,9,0,0,0,1,0,0,0,1,0.6821821821821821,0.5980980980980981,0.7877877877877878,31,30,0,0,-1,-1,1,-6,0,0,0,0.0,5.08,1,-64.3333,1.0,-1.0,0.3833657574228349,0.057058607038882755,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1211,1987,0.44094094094094094,0.5645645645645645,0,False,5,0,5,0,38.4,0.646,0.0,2.0,0.266,5,0,13,0,0,0,1,4,0,0,5,0.6901901901901902,0.6036036036036037,0.7902902902902903,1,0,0,30.45,0.536,0.4,0.7,0.308,8,6,52,5,0,1,6,6,1,0,14,0.7767767767767768,0.6796796796796797,0.7877877877877878,37,38,1,5,-3,-9,6,-39,-5,-2,-1,-2.54,-2.54,-1,7.95,-0.4,1.3,0.38331671044882265,0.9714632046445774,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
731,1517,0.2927927927927928,0.7012012012012012,0,False,3,0,0,0,10.437999999999999,0.5035000000000001,1.55,1.324,0.2415,0,0,0,0,0,0,0,0,0,0,0,0.914914914914915,0.8408408408408409,0.8898898898898899,0,2,0,62.5,0.58,0.5,0.0,0.0,2,0,4,0,0,0,0,1,1,0,2,0.9184184184184183,0.8328328328328328,0.8868868868868869,27,29,0,-2,-2,-2,0,-4,0,-1,-1,0.0,0.0,-2,-62.5,-0.5,0.0,0.3830529513222942,0.6405727187060767,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
949,513,0.48848848848848847,0.5540540540540541,0,False,3,1,0,0,9.25,0.303,1.375,1.125,0.29,2,5,18,1,0,0,1,1,1,0,3,0.39139139139139134,0.514014014014014,0.482982982982983,0,2,0,62.0,0.545,0.0,0.0,0.0,2,0,6,0,0,0,1,1,0,0,2,0.3108108108108108,0.1991991991991992,0.476976976976977,26,36,-1,-2,0,1,-5,12,1,0,1,2.54,10.16,-10,-52.75,1.375,1.125,0.3830516223017802,0.7275716836388902,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
685,71,0.6186186186186187,0.3788788788788789,0,False,3,0,1,0,32.3333,0.45,0.0,1.0,0.3,1,2,9,0,0,0,1,0,0,0,1,0.914914914914915,0.6886886886886887,0.482982982982983,0,1,0,49.25,0.453,0.75,1.25,0.41,2,1,11,0,0,0,2,1,0,0,3,0.6821821821821821,0.5980980980980981,0.6441441441441442,34,31,0,0,-1,-2,-1,-2,0,-1,0,7.62,2.54,3,-16.9167,-0.75,-0.25,0.38244777261339435,0.6458156711242101,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1228,256,0.16116116116116114,0.8358358358358358,1,False,3,2,0,0,5.35,0.48,0.3,0.13,0.22,3,8,42,0,0,1,3,4,1,0,9,0.6901901901901902,0.514014014014014,0.7902902902902903,2,0,0,4.21,0.43,0.2,3.03,0.66,3,2,14,0,0,0,1,2,0,0,3,0.8543543543543544,0.7607607607607607,0.7877877877877878,33,34,0,0,0,6,6,28,0,2,1,-5.08,-7.62,1,1.14,0.1,-2.9,0.38239156815373365,0.34248383310276365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
836,528,0.4079079079079079,0.597097097097097,0,False,3,0,1,0,27.6,0.412,0.6,0.2,0.2,2,2,10,0,0,0,1,1,1,0,3,0.39139139139139134,0.6886886886886887,0.482982982982983,0,2,0,84.0,0.515,0.0,3.0,0.47,2,0,5,0,0,0,1,1,0,0,2,0.3993993993993994,0.1991991991991992,0.476976976976977,29,33,0,-1,0,1,-2,5,0,0,1,0.0,15.24,-4,-56.4,0.6,-2.8,0.3820516008510487,0.7906826651387403,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
522,171,0.7562562562562563,0.24474474474474472,0,False,3,0,2,0,4.72,0.56,0.0,0.62,0.15,2,0,4,0,0,0,0,2,0,0,2,0.48998998998999,0.4239239239239239,0.8898898898898899,0,1,0,3.03,0.54,0.1,2.17,0.32,2,6,31,0,0,0,6,1,0,0,7,0.6821821821821821,0.7607607607607607,0.8868868868868869,32,33,0,1,0,-5,-6,-27,0,1,0,-5.08,-10.16,1,1.69,-0.1,-1.55,0.381929001176736,0.7719599956842895,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
720,918,0.2012012012012012,0.7992992992992993,1,False,3,3,0,0,4.1,0.31,0.0,0.75,0.21,0,3,9,0,0,0,0,0,0,0,0,0.005005005005005005,0.04054054054054054,0.0,0,1,0,4.82,0.45,0.3,0.32,1.0,1,1,5,0,0,1,0,0,0,0,1,0.0045045045045045045,0.00950950950950951,0.0,27,33,-3,-1,-1,-1,-2,4,0,0,0,0.0,5.08,-6,-0.72,-0.3,0.43,0.3818149689757711,0.0013903341336720916,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
870,743,0.31981981981981983,0.6751751751751751,0,False,3,0,2,0,6.31,0.57,1.9,0.64,0.33,2,0,5,0,0,0,1,1,0,0,2,0.39139139139139134,0.3278278278278278,0.33983983983983984,0,4,0,2.84,0.52,0.5,0.93,0.66,4,0,8,1,0,1,1,1,1,0,4,0.49299299299299304,0.5980980980980981,0.33583583583583587,28,34,0,-2,-2,-2,0,-3,-1,0,-1,-2.54,-7.62,6,3.47,1.4,-0.29,0.3817640618192121,0.726963373600588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1569,1468,0.5725725725725725,0.42992992992992995,0,False,3,0,1,0,17.6,0.368,1.0,0.6,0.13,1,2,8,0,0,0,0,1,2,0,3,0.6901901901901902,0.8408408408408409,0.6501501501501501,0,1,0,34.1667,0.467,0.5,0.6667,0.43,2,2,16,0,0,0,2,1,1,0,4,0.9184184184184183,0.9209209209209208,0.6441441441441442,28,28,0,0,-1,-1,0,-8,0,0,1,-7.62,-5.08,0,-16.5667,0.5,-0.0667,0.3814127799002435,0.849543755805793,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
806,109,0.05055055055055055,0.944944944944945,0,False,3,1,0,0,11.0,0.585,1.0,0.0,0.0,1,1,4,0,0,1,0,0,0,0,1,0.5915915915915916,0.3278278278278278,0.482982982982983,1,0,0,32.1667,0.428,0.6667,1.1667,0.282,2,2,12,0,0,0,0,0,3,1,4,0.5865865865865866,0.5980980980980981,0.6441441441441442,22,30,0,0,-1,-3,1,-8,0,-1,-3,0.0,-7.62,-8,-21.1667,0.3333,-1.1667,0.3813805699503007,0.6499556026958657,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1564,1354,0.0935935935935936,0.8843843843843844,1,False,3,1,0,0,2.04,0.57,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.5915915915915916,0.514014014014014,0.6501501501501501,1,0,0,1.74,0.41,1.6,1.61,0.35,1,2,7,0,0,0,0,0,1,0,1,0.49299299299299304,0.511011011011011,0.6441441441441442,29,34,0,0,-1,-1,-1,-4,0,0,-1,2.54,0.0,5,0.3,-1.6,-1.61,0.38137572055106705,0.05815045091240001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
33,39,0.91991991991992,0.07907907907907907,0,False,3,0,3,0,32.25,0.373,0.0,0.25,0.25,3,1,8,0,0,0,1,2,0,0,3,0.5915915915915916,0.6036036036036037,0.6501501501501501,0,2,0,41.75,0.513,0.0,0.25,0.25,2,1,8,0,0,0,1,2,0,0,3,0.6821821821821821,0.5980980980980981,0.6441441441441442,33,23,0,1,1,0,0,0,0,0,0,-2.54,0.0,10,-9.5,0.0,0.0,0.3812764386989749,0.7684850173168736,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
652,1544,0.17667667667667666,0.8458458458458458,0,False,3,0,0,0,49.916675,0.45599999999999996,0.641675,2.425,0.6745,0,0,0,0,0,0,0,0,0,0,0,0.39139139139139134,0.4239239239239239,0.482982982982983,0,2,0,20.75,0.628,1.0,0.75,0.35,2,1,7,0,0,0,0,1,2,0,3,0.3993993993993994,0.32932932932932935,0.476976976976977,35,26,0,-2,-2,-3,1,-7,0,-1,-2,0.0,2.54,9,-20.75,-1.0,-0.75,0.38104619426406705,0.6401894456565529,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1732,242,0.21321321321321324,0.8103103103103103,0,False,3,0,0,0,24.0,0.57,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.30180180180180183,0.514014014014014,0.6501501501501501,1,0,0,25.6667,0.347,0.8333,0.3333,0.067,4,2,14,0,0,1,0,1,2,0,4,0.9184184184184183,0.6796796796796797,0.6441441441441442,31,31,1,0,-4,-4,2,-14,0,-1,-2,-17.78,-5.08,0,-25.6667,-0.8333,-0.3333,0.3810184484055841,0.6401798125580281,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
997,896,0.6031031031031031,0.3983983983983984,1,False,3,3,0,0,5.37,0.36,0.1,0.0,0.0,2,5,23,0,0,2,0,1,0,0,3,0.21421421421421422,0.514014014014014,0.09259259259259259,0,1,0,4.35,0.51,0.4,0.88,0.33,1,2,12,0,0,0,2,0,0,0,2,0.3108108108108108,0.32932932932932935,0.20770770770770772,26,32,3,-1,1,1,3,11,0,1,0,-2.54,5.08,6,1.02,-0.3,-0.88,0.3806093625768412,0.008583230869894964,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
179,222,0.539039039039039,0.4629629629629629,1,False,3,2,0,0,4.68,0.35,0.1,0.74,0.42,1,5,22,0,0,0,2,0,1,0,3,0.48998998998999,0.514014014014014,0.2097097097097097,0,2,0,5.38,0.36,0.0,0.52,0.5,2,1,5,0,0,0,0,2,0,0,2,0.22522522522522523,0.32932932932932935,0.20770770770770772,32,31,2,-2,-1,1,4,17,0,-2,1,7.62,5.08,-1,-0.7,0.1,0.22,0.38033771867636973,0.005946803895594333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1477,1722,0.6031031031031031,0.3983983983983984,0,False,3,1,0,0,51.0,0.368,0.4444,1.2222,0.426,3,3,23,0,0,2,2,1,1,0,6,0.7832832832832832,0.8408408408408409,0.6501501501501501,1,0,0,34.3333,0.591,0.0,1.7778,0.556,3,3,21,0,0,1,3,2,0,0,6,0.7767767767767768,0.6796796796796797,0.6441441441441442,37,27,0,0,0,0,0,2,0,-1,1,0.0,5.08,10,16.6667,0.4444,-0.5556,0.3799871680143161,0.8667168477116897,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
789,332,0.31981981981981983,0.6936936936936937,0,False,3,0,1,0,4.75,0.57,0.3,3.09,0.39,1,0,3,0,0,0,1,0,0,0,1,0.21421421421421422,0.25075075075075076,0.33983983983983984,0,3,0,4.83,0.6,0.0,2.12,0.69,3,0,9,0,0,1,1,1,0,0,3,0.22522522522522523,0.1991991991991992,0.33583583583583587,29,30,0,-2,-2,-2,0,-6,0,-1,0,0.0,2.54,1,-0.08,0.3,0.97,0.37996057504663866,0.7708424356891047,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1877,61,0.49949949949949946,0.897897897897898,1,False,3,2,0,0,4.46,0.46,0.0,1.5,0.28,0,2,2,0,0,0,0,0,0,0,0,0.5915915915915916,0.6036036036036037,0.482982982982983,0,1,0,6.68,0.5,0.7,0.0,0.0,1,1,3,0,0,0,0,2,0,0,2,0.9184184184184183,0.5980980980980981,0.476976976976977,24,37,2,-1,-1,-2,1,-1,0,-2,0,-10.16,0.0,13,-2.22,-0.7,1.5,0.37948248894596803,0.02101659552527535,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1036,1411,0.8518518518518519,0.14564564564564564,0,False,3,0,2,0,3.39,0.53,0.3,3.41,0.71,3,2,20,0,0,0,3,2,1,0,6,0.48998998998999,0.7717717717717718,0.2097097097097097,0,1,0,4.36,0.36,0.3,0.46,0.28,3,3,24,0,0,0,2,3,1,0,6,0.22522522522522523,0.32932932932932935,0.33583583583583587,33,30,0,1,0,0,-1,-4,0,-1,0,7.62,12.7,-3,-0.97,0.0,2.95,0.37948141191397855,0.8528433632339016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1141,1249,0.08902266752734043,0.8938938938938938,1,False,3,1,0,0,4.92,0.39,0.0,0.46,0.5,0,1,3,0,0,0,0,0,0,0,0,0.30180180180180183,0.4239239239239239,0.33983983983983984,1,0,0,5.72,0.45,0.5,2.41,0.46,4,1,12,0,0,0,2,2,0,0,4,0.3108108108108108,0.511011011011011,0.20770770770770772,26,33,0,0,-4,-4,0,-9,0,-2,0,0.0,-2.54,7,-0.8,-0.5,-1.95,0.37947215955420616,0.16321093870525546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1259,670,0.44094094094094094,0.5645645645645645,0,False,3,0,0,0,1.16,0.255,2.25,4.85,0.705,0,0,0,0,0,0,0,0,0,0,0,0.5915915915915916,0.3278278278278278,0.8898898898898899,0,1,0,14.75,0.688,0.75,0.0,0.0,2,1,4,0,0,0,0,2,1,0,3,0.7767767767767768,0.7607607607607607,0.964964964964965,31,29,0,-1,-2,-3,1,-4,0,-2,-1,-5.08,-12.7,2,-14.75,-0.75,0.0,0.37933887627434765,0.6396260913419666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1567,528,0.8518518518518519,0.16966966966966968,0,False,3,0,1,0,7.0,0.7,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0.39139139139139134,0.6886886886886887,0.482982982982983,0,2,0,26.375,0.373,0.75,2.75,0.576,3,3,15,1,0,0,3,2,0,0,5,0.5865865865865866,0.7607607607607607,0.476976976976977,26,29,0,-1,-2,-4,3,-14,-1,-2,1,-5.08,-2.54,-3,-19.375,0.25,-1.75,0.3792522029563842,0.7470882614014277,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1814,707,0.5725725725725725,0.41291291291291293,1,False,3,1,0,0,4.84,0.5,0.0,0.2,0.33,2,3,19,0,0,0,1,5,0,0,6,0.9854854854854855,0.9764764764764764,1.0,0,2,0,4.48,0.5,0.0,0.0,0.0,3,3,14,0,0,0,1,4,0,0,5,0.8543543543543544,0.7607607607607607,0.9819819819819819,28,32,1,-2,-1,1,0,5,0,1,0,7.62,12.7,4,0.36,0.0,0.2,0.3789600724106518,0.5096095977216566,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
657,1340,0.8408408408408408,0.16016016016016016,1,False,3,0,0,0,11.71952857142857,0.39428571428571424,0.21428571428571427,7.000471428571428,0.4161428571428571,0,0,0,0,0,0,0,0,0,0,0,0.13763763763763764,0.1921921921921922,0.2097097097097097,3,0,0,57.0,0.438,0.1667,1.6667,0.285,3,3,18,0,0,1,2,0,0,0,3,0.14414414414414414,0.1011011011011011,0.20770770770770772,37,26,3,0,-3,-3,3,-18,0,0,0,0.0,5.08,11,-57.0,-0.1667,-1.6667,0.37890621416215164,0.16315233263207365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
135,1192,0.4604604604604604,0.5445445445445445,1,False,3,2,0,0,4.15,0.36,0.6,0.16,0.12,2,3,15,0,0,0,2,0,0,0,2,0.30180180180180183,0.14064064064064064,0.09259259259259259,1,0,0,4.9,0.57,1.0,0.67,1.0,1,1,6,0,0,0,1,0,0,0,1,0.3108108108108108,0.14614614614614613,0.09109109109109109,34,25,-1,0,1,1,-2,9,0,0,0,0.0,0.0,9,-0.75,-0.4,-0.51,0.37857215887211887,0.06875119359984154,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
753,133,0.5725725725725725,0.42992992992992995,1,False,3,3,0,0,2.45,0.42,0.0,4.98,0.41,1,3,8,0,0,0,1,0,0,0,1,0.9634634634634635,0.9284284284284284,0.8898898898898899,0,1,0,6.83,0.45,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0.9184184184184183,0.8853853853853854,0.8868868868868869,27,27,3,-1,0,0,3,7,0,-1,0,2.54,2.54,0,-4.38,0.0,4.98,0.37844474850956555,0.003819847822133226,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1889,46,0.2012012012012012,0.7992992992992993,0,False,3,0,1,0,9.5,0.45,1.0,1.25,0.205,2,1,6,0,0,0,0,1,2,0,3,0.8538538538538538,0.9764764764764764,0.9424424424424425,3,0,0,22.8125,0.464,0.125,0.625,0.301,3,7,29,0,0,0,1,7,1,0,9,0.992992992992993,0.947947947947948,0.9669669669669669,34,40,3,1,-1,-6,6,-23,0,-6,1,-10.16,2.54,-6,-13.3125,0.875,0.625,0.378253433933587,0.8393794467596897,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1439,1907,0.998998998998999,0.0011675283846537669,0,False,3,0,2,0,4.46,0.63,0.4,3.98,0.5,2,0,3,0,0,0,0,0,2,0,2,0.30180180180180183,0.25075075075075076,0.2097097097097097,0,3,0,3.14,0.5,0.7,0.68,0.75,3,0,7,0,0,0,1,1,1,0,3,0.49299299299299304,0.511011011011011,0.09109109109109109,30,26,0,-1,-1,-1,0,-4,0,-1,1,-5.08,-7.62,-4,1.32,-0.3,3.3,0.3781304827548477,0.782309207648921,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1319,734,0.12862862862862862,0.892254323288806,1,False,3,0,0,0,42.5,0.255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.21421421421421422,0.1921921921921922,0.482982982982983,2,0,0,41.625,0.526,0.625,3.25,0.553,3,3,23,0,0,0,3,1,0,0,5,0.7767767767767768,0.6796796796796797,0.6441441441441442,26,28,2,0,-3,-5,3,-23,0,-1,0,-15.24,-15.24,-2,-41.625,-0.625,-3.25,0.3778041119887963,0.16312709955701368,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1248,111,0.8518518518518519,0.14564564564564564,1,False,3,1,0,0,69.0,0.3,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.914914914914915,0.9284284284284284,0.7902902902902903,1,0,0,55.0,0.555,0.0,1.0,0.08,1,1,5,0,0,1,0,0,0,0,1,0.6821821821821821,0.5980980980980981,0.7877877877877878,31,22,0,0,-1,-1,0,-2,0,0,0,7.62,12.7,9,14.0,0.0,-1.0,0.3777970393113704,0.08690481475561129,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
949,1980,0.4239239239239239,0.5810810810810811,0,False,3,1,0,0,16.3333,0.377,0.5,0.0,0.0,2,4,7,0,0,0,0,0,2,0,2,0.48998998998999,0.7717717717717718,0.482982982982983,1,0,0,53.3,0.439,0.0,0.0,0.0,3,4,23,0,0,0,3,3,0,0,6,0.3108108108108108,0.1991991991991992,0.476976976976977,30,28,0,0,-1,-4,0,-16,0,-3,2,5.08,17.78,2,-36.9667,0.5,0.0,0.37770555698813935,0.5077690602574672,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
513,238,0.7162162162162162,0.3128128128128128,0,False,3,0,1,0,32.0,0.52,1.0,4.0,0.5,1,0,3,0,0,0,1,0,0,0,1,0.6901901901901902,0.6036036036036037,0.6501501501501501,0,2,0,10.5714,0.346,1.4286,1.1429,0.189,2,4,17,1,0,0,1,1,1,0,3,0.3993993993993994,0.511011011011011,0.476976976976977,35,30,0,-1,-1,-2,4,-14,-1,-1,-1,7.62,2.54,5,21.4286,-0.4286,2.8571,0.3776263919344496,0.7788047700722693,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1634,1579,0.9619619619619619,0.050050050050050046,0,False,3,0,1,0,46.0,0.63,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.39139139139139134,0.3278278278278278,0.482982982982983,0,2,0,51.25,0.423,0.5,0.75,0.32,2,1,10,0,0,1,1,0,1,0,3,0.22522522522522523,0.42342342342342343,0.476976976976977,34,29,0,-1,-1,-2,1,-7,0,0,-1,5.08,-2.54,5,-5.25,0.5,-0.75,0.37728653121971867,0.7619011631533205,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
30,1400,0.09109109109109109,0.9259259259259259,0,False,3,0,1,0,21.3333,0.253,0.3333,1.0,0.123,1,2,8,0,0,0,1,0,0,0,1,0.48998998998999,0.6036036036036037,0.482982982982983,0,3,0,55.5,0.445,0.25,1.5,0.313,3,1,10,1,0,0,3,0,0,0,3,0.49299299299299304,0.32932932932932935,0.476976976976977,27,28,0,-2,-2,-2,-1,-2,-1,0,0,0.0,7.62,-1,-34.1667,0.0833,-0.5,0.3769523351616874,0.47378491455244715,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
904,1261,0.1086086086086086,0.9114114114114114,0,False,3,0,2,0,56.0,0.305,0.0,0.5,0.5,2,0,6,0,0,1,1,0,0,0,2,0.04704704704704705,0.4239239239239239,0.2097097097097097,0,2,0,41.5,0.49,2.0,8.0,0.55,2,0,5,0,0,0,1,0,1,0,2,0.3993993993993994,0.42342342342342343,0.33583583583583587,25,27,0,0,0,0,0,1,0,0,-1,-12.7,0.0,-2,14.5,-2.0,-7.5,0.3769419828434424,0.8447786051810763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1269,1393,0.30180180180180183,0.6876876876876876,1,False,3,1,0,0,5.5,0.15,0.0,1.5,0.45,1,1,4,0,0,1,0,0,0,0,1,0.024524524524524523,0.0055055055055055055,0.2097097097097097,2,0,0,42.5,0.365,0.5,0.25,0.25,2,2,10,0,0,0,1,0,1,0,2,0.14414414414414414,0.1991991991991992,0.20770770770770772,39,27,1,0,-1,-1,1,-6,0,0,-1,-7.62,-17.78,12,-37.0,-0.5,1.25,0.3769134843788397,0.13959426787063026,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
340,561,0.5195195195195195,0.525025025025025,1,False,3,1,0,0,18.0,0.25,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.9634634634634635,0.9284284284284284,0.7902902902902903,2,0,0,40.5,0.535,0.25,0.0,0.0,2,2,10,0,0,1,1,0,0,0,2,0.8543543543543544,0.8328328328328328,0.7877877877877878,25,23,1,0,-2,-2,1,-7,0,0,0,5.08,5.08,2,-22.5,-0.25,0.0,0.37683430447220123,0.057642041645460954,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1300,60,0.6876876876876876,0.3273273273273273,0,False,5,3,0,0,4.19,0.46,0.8,2.04,0.46,4,4,18,1,0,0,2,2,3,0,7,0.13763763763763764,0.06806806806806806,0.09259259259259259,1,0,0,3.31,0.51,0.8,1.22,0.43,4,2,22,0,0,2,3,1,1,0,7,0.14414414414414414,0.1011011011011011,0.09109109109109109,31,32,2,0,0,0,2,-4,1,1,2,0.0,-2.54,1,0.88,0.0,0.82,0.3764295443359328,0.8940747191944913,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
780,1016,0.23923923923923923,0.7897897897897899,1,False,3,1,0,0,6.0,0.5,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.7832832832832832,0.6886886886886887,0.482982982982983,1,0,0,66.0,0.56,0.5,1.0,0.1,1,1,6,0,0,0,1,0,0,0,1,0.3993993993993994,0.5980980980980981,0.476976976976977,34,25,0,0,-1,-1,0,-5,0,0,0,10.16,2.54,9,-60.0,0.5,-1.0,0.3762994288201675,0.05761766053117486,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
