RedFighter,BlueFighter,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,EloDiff,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
906,518,1,True,5,0,6,0,5.64,0.54,0.3,0.31,0.28,6,0,10,1,0,1,1,3,1,0,6,0.9639639639639639,0.8843843843843844,0.8903903903903904,0,16,0,4.38,0.58,0.5,1.89,0.45,16,1,68,16,0,1,8,5,5,0,19,0.9654654654654655,1.0,0.953953953953954,32,30,0,-10,-10,-13,-1,-58,-15,-2,-4,0.0,-17.78,-2,1.2599999999999998,-0.2,-1.5799999999999998,0.9924494557836079,0.937210238273348,0.9656517026314905,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1681,434,1,True,5,1,0,0,4.25,0.52,0.4,1.83,0.44,12,2,58,10,0,1,6,8,4,0,19,0.5980980980980981,0.5255255255255256,0.933933933933934,0,1,0,4.67,0.52,0.0,1.74,0.34,6,3,39,8,0,0,4,9,0,0,13,0.9654654654654655,0.9719719719719719,0.93993993993994,37,41,1,-1,6,6,-1,19,2,-1,4,-12.699999999999989,-20.32,4,-0.4199999999999999,0.4,0.09,0.9923272405776499,0.9773410830875556,0.633679913056679,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
434,497,1,True,5,0,3,0,2.48,0.5,0.0,0.57,0.26,6,3,34,1,0,1,1,10,0,0,12,0.9114114114114114,0.9554554554554555,0.9744744744744744,0,6,0,4.25,0.52,0.4,1.83,0.44,12,1,52,10,0,1,6,8,3,0,18,0.5955955955955956,0.5230230230230231,0.92992992992993,39,33,0,-3,-6,-6,2,-18,-9,2,-3,10.159999999999997,17.78,-6,-1.77,-0.4,-1.2600000000000002,0.9917169158055784,0.9500455123050603,0.9223071632957662,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
81,1613,0,True,5,0,4,0,6.7,0.61,0.3,0.29,0.42,5,1,22,2,0,1,2,6,0,0,9,0.5980980980980981,0.5255255255255256,0.23823823823823823,0,9,0,4.41,0.52,0.7,2.51,0.29,9,3,52,4,0,2,6,2,4,0,15,0.23923923923923923,0.43743743743743746,0.36536536536536535,34,28,0,-5,-4,-6,-2,-30,-2,4,-4,10.159999999999997,2.539999999999992,-6,2.29,-0.3999999999999999,-2.22,0.9916383531412908,0.9913604936727616,0.13595329328253522,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
59,859,1,True,5,0,1,0,5.74,0.55,0.2,0.6,0.6,3,1,13,2,0,0,0,3,1,0,4,0.9114114114114114,0.9754754754754755,0.8903903903903904,0,3,0,5.0,0.62,0.2,0.11,0.5,4,1,19,6,0,1,1,5,0,0,7,0.9654654654654655,0.9469469469469469,0.8863863863863863,36,31,0,-2,-1,-3,0,-6,-4,-2,1,-2.539999999999992,2.539999999999992,-5,0.7400000000000002,0.0,0.49,0.9914332691127319,0.9409133631365896,0.9453450991069346,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
738,1429,1,True,5,0,5,0,6.22,0.58,0.0,0.36,0.75,5,0,10,0,0,0,1,4,0,0,5,0.7817817817817818,0.5255255255255256,0.7917917917917918,0,8,0,4.02,0.48,0.1,0.05,0.11,8,0,26,11,0,1,4,3,0,0,8,0.9654654654654655,0.9719719719719719,0.7922922922922923,31,29,0,-3,-3,-3,0,-16,-11,1,0,-7.619999999999976,-20.32,-2,2.2,-0.1,0.31,0.9914020415622898,0.9257251132120338,0.9719717950667762,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
541,391,1,False,5,0,1,0,5.32,0.49,0.1,0.67,0.55,7,2,25,4,1,0,1,8,0,0,10,0.40240240240240244,0.6891891891891893,0.5035035035035035,0,1,0,5.3,0.5,1.3,1.24,0.36,5,6,62,4,1,0,6,9,3,0,19,0.4129129129129129,0.5230230230230231,0.4984984984984985,32,32,0,0,2,-9,-4,-37,0,-1,-3,0.0,5.0800000000000125,0,0.0200000000000004,-1.2,-0.57,0.9910138872427353,0.9655144530484147,0.7488234948849863,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
698,1211,1,True,5,0,4,0,3.37,0.4,0.3,0.87,0.41,4,1,9,0,0,1,0,2,1,0,4,0.15415415415415415,0.15565565565565564,0.23823823823823823,0,4,0,3.82,0.47,0.1,1.84,0.31,4,2,27,5,0,2,4,2,0,0,8,0.05455455455455455,0.04604604604604605,0.23473473473473472,32,31,0,0,0,-4,-1,-18,-5,0,1,5.0800000000000125,7.620000000000003,-1,-0.4499999999999997,0.1999999999999999,-0.97,0.9909842109987101,0.9499629936497169,0.8974814591502811,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1264,698,1,False,3,1,0,0,3.82,0.47,0.1,1.84,0.31,6,3,37,6,0,2,4,4,0,0,10,0.05655655655655655,0.047547547547547545,0.23823823823823823,0,9,0,4.36,0.42,0.3,5.89,0.35,9,2,34,2,0,0,8,1,0,0,9,0.15715715715715717,0.2152152152152152,0.23473473473473472,33,37,1,-9,-3,1,1,3,4,3,0,-5.0800000000000125,-10.159999999999997,4,-0.5400000000000005,-0.1999999999999999,-4.05,0.9909417925238176,0.9840258148556476,0.2657648517530698,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
183,1610,1,False,3,0,5,0,4.09,0.55,0.9,3.49,0.52,5,0,14,0,0,0,3,0,2,0,5,0.49649649649649646,0.5255255255255256,0.6551551551551551,0,7,0,4.39,0.43,0.2,2.28,0.39,7,3,47,1,0,1,9,1,1,0,12,0.5955955955955956,0.5230230230230231,0.6541541541541542,34,29,0,-2,-2,-7,-3,-33,-1,-1,1,-2.539999999999992,0.0,-5,-0.2999999999999998,0.7,1.2100000000000004,0.9906269637065495,0.942771100649647,0.9268465314357316,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1249,303,1,False,5,1,0,0,3.93,0.41,0.6,0.7,0.44,3,6,38,2,0,0,1,4,2,0,7,0.23423423423423423,0.5255255255255256,0.36936936936936937,0,1,0,7.16,0.47,0.3,0.25,0.53,13,7,90,10,0,1,8,9,2,0,20,0.5955955955955956,0.27177177177177175,0.36536536536536535,31,36,1,-1,-10,-13,-1,-52,-8,-5,0,-10.159999999999997,7.620000000000003,5,-3.23,0.3,0.4499999999999999,0.9902014756488237,0.9243309941187577,0.9609472421673315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
906,1729,1,True,5,0,4,0,3.72,0.48,0.1,0.88,0.33,4,5,32,0,0,0,2,11,0,0,13,0.8488488488488488,0.8333333333333334,0.8903903903903904,0,15,0,4.38,0.58,0.5,1.89,0.45,15,1,63,16,0,0,8,5,5,0,18,0.9654654654654655,1.0,0.953953953953954,31,35,0,-11,-11,-5,4,-31,-16,6,-5,-5.079999999999984,-20.32000000000002,4,-0.6599999999999997,-0.4,-1.0099999999999998,0.9900258909066803,0.9345294003557222,0.9387882970290508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1535,1027,1,False,5,0,1,0,3.74,0.42,0.1,1.1,0.34,5,6,47,2,0,3,3,3,2,0,11,0.40240240240240244,0.43743743743743746,0.7917917917917918,0,2,0,4.54,0.43,0.0,0.8,0.38,9,3,45,4,0,1,7,5,0,0,13,0.6891891891891893,0.6086086086086087,0.7922922922922923,30,29,0,-1,-4,-2,3,2,-2,-2,2,-7.620000000000003,-5.0800000000000125,-1,-0.7999999999999998,0.1,0.3,0.9899977410265585,0.8347335084751332,0.9946483380304696,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1042,391,1,True,5,0,2,0,5.32,0.49,0.1,0.67,0.55,7,1,20,3,1,0,1,7,0,0,9,0.40240240240240244,0.6891891891891893,0.5035035035035035,0,10,0,4.1,0.48,0.8,5.32,0.48,10,0,29,3,0,0,6,2,2,0,10,0.503003003003003,0.3458458458458459,0.4984984984984985,30,30,0,-8,-3,-1,1,-9,0,5,-2,-2.5400000000000205,10.159999999999997,0,1.2200000000000006,-0.7000000000000001,-4.65,0.9899670301914417,0.967879032769689,0.6436018627253234,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1249,930,1,True,5,1,0,0,3.62,0.46,0.1,0.49,0.53,15,2,56,14,0,0,7,9,0,0,16,0.23423423423423423,0.34534534534534533,0.23823823823823823,0,11,0,7.16,0.47,0.3,0.25,0.53,11,3,43,9,0,1,4,7,2,0,14,0.5955955955955956,0.27177177177177175,0.36536536536536535,25,31,1,-11,4,2,-1,13,5,2,-2,-10.159999999999997,2.5400000000000205,6,-3.54,-0.1999999999999999,0.24,0.9895017514477544,0.9346581104469778,0.9319589116708263,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1754,127,1,False,3,0,1,0,3.05,0.47,1.1,0.61,0.5,5,7,51,5,0,1,2,3,7,0,13,0.49649649649649646,0.5255255255255256,0.5035035035035035,0,10,0,4.91,0.45,0.9,0.39,0.35,10,1,31,3,0,1,3,3,6,0,13,0.5955955955955956,0.8358358358358358,0.6541541541541542,34,31,0,-9,-5,0,6,20,2,0,1,-2.539999999999992,-10.159999999999997,-3,-1.8600000000000003,0.2,0.2199999999999999,0.9892566443682586,0.8705744689160638,0.987676011316072,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
311,735,0,True,5,0,10,0,2.63,0.58,1.1,3.2,0.53,10,1,26,4,0,0,4,2,5,0,11,0.49649649649649646,0.34534534534534533,0.5035035035035035,0,11,0,3.4,0.55,2.7,2.25,0.4,11,8,57,2,0,0,2,3,16,0,21,0.503003003003003,0.6881881881881882,0.4984984984984985,33,30,0,-1,-1,-10,-7,-31,2,-1,-11,0.0,-10.159999999999997,-3,-0.77,-1.6,0.9500000000000002,0.9891386531661461,0.999041886855578,0.053935780902422306,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
790,738,1,True,5,0,9,0,4.02,0.48,0.1,0.05,0.11,9,0,28,11,0,1,4,4,0,0,9,0.9639639639639639,0.9754754754754755,0.7917917917917918,0,4,0,3.41,0.5,0.3,1.09,0.5,4,5,39,3,0,1,3,4,2,0,10,0.8508508508508508,0.9214214214214214,0.8863863863863863,38,31,0,5,5,-1,-5,-11,8,0,-2,5.079999999999984,5.079999999999984,-7,0.6099999999999994,-0.1999999999999999,-1.04,0.989125863222709,0.9900929061472026,0.08754977254299305,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1774,468,1,True,5,0,5,1,2.3,0.46,0.0,0.55,0.46,4,0,17,0,0,0,3,2,0,0,5,0.6956956956956957,0.6891891891891893,0.7917917917917918,0,5,1,2.36,0.48,0.4,1.06,0.4,8,3,51,6,1,3,3,6,3,0,16,0.4129129129129129,0.6881881881881882,0.6541541541541542,36,25,0,0,-4,-11,-3,-34,-6,-4,-3,7.620000000000003,0.0,-11,-0.06,-0.4,-0.51,0.9889317881055836,0.937991985175539,0.9116060420199883,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1333,81,1,False,3,0,1,0,4.41,0.52,0.7,2.51,0.29,9,4,57,5,0,2,7,2,4,0,16,0.23423423423423423,0.43743743743743746,0.36936936936936937,0,8,0,3.99,0.48,0.2,4.67,0.48,8,0,24,0,0,1,7,0,0,0,8,0.23923923923923923,0.5230230230230231,0.36536536536536535,30,35,0,-7,1,8,4,33,5,2,4,0.0,-2.539999999999992,5,0.4199999999999999,0.4999999999999999,-2.16,0.9884392176885598,0.9922656045006946,0.04878037313273519,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
738,1855,1,True,5,2,0,0,3.44,0.49,0.0,1.57,0.3,8,4,40,1,0,1,1,7,0,0,9,0.6956956956956957,0.6101101101101101,0.7917917917917918,0,7,0,4.02,0.48,0.1,0.05,0.11,7,0,21,11,0,1,3,3,0,0,7,0.9654654654654655,0.9719719719719719,0.7922922922922923,30,42,2,-7,1,2,4,19,-10,4,0,-10.159999999999997,-17.779999999999973,12,-0.5799999999999996,-0.1,1.52,0.9883718578945632,0.9050409113018875,0.9686037233920347,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1613,1212,1,True,5,0,1,0,4.27,0.49,0.8,0.51,0.39,5,7,61,0,0,0,4,7,4,0,15,0.31931931931931934,0.34534534534534533,0.23823823823823823,0,5,0,6.7,0.61,0.3,0.29,0.42,5,1,24,2,0,1,2,7,0,0,10,0.5955955955955956,0.5230230230230231,0.23473473473473472,29,31,0,-4,0,5,6,37,-2,0,4,-7.620000000000003,-5.079999999999984,2,-2.4300000000000006,0.5,0.22,0.9883029676189674,0.9605985989623274,0.7016975980531875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
192,1226,1,False,3,0,4,0,3.23,0.5,0.1,5.25,0.35,4,1,13,0,0,0,1,2,1,0,4,0.49649649649649646,0.34534534534534533,0.5035035035035035,0,7,1,3.78,0.48,0.9,1.9,0.34,7,4,42,0,0,2,5,3,5,0,15,0.503003003003003,0.5230230230230231,0.4984984984984985,33,31,0,-3,-3,-11,-3,-29,0,-1,-4,0.0,-5.079999999999984,-2,-0.5499999999999998,-0.8,3.35,0.9882627953388098,0.9046248721684118,0.9679699344350107,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1884,1711,1,True,5,0,7,0,3.22,0.61,0.7,4.65,0.47,7,0,15,1,0,0,2,1,4,0,7,0.0945945945945946,0.11311311311311312,0.0,0,4,0,5.15,0.53,0.5,2.24,0.45,5,2,33,7,0,1,4,2,2,0,9,0.05455455455455455,0.025025025025025023,0.0,35,34,0,3,2,-2,-2,-18,-6,-1,2,2.539999999999992,7.620000000000003,-1,-1.93,0.1999999999999999,2.41,0.9880218638120821,0.9442606597779638,0.8697338854953651,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False
1535,792,1,False,3,0,3,0,4.6,0.5,0.0,0.46,0.44,3,4,20,1,0,0,1,5,0,0,6,0.5980980980980981,0.8843843843843844,0.7917917917917918,0,1,0,4.54,0.43,0.0,0.8,0.38,9,3,42,4,0,1,6,5,0,0,12,0.6891891891891893,0.6086086086086087,0.7922922922922923,29,36,0,2,-6,-6,1,-22,-3,0,0,-2.539999999999992,10.159999999999997,7,0.0599999999999996,0.0,-0.34,0.9878185008480567,0.8672123692968182,0.9840659886727557,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
59,773,1,True,5,0,4,0,7.05,0.53,0.0,0.0,0.0,4,1,20,1,0,0,2,5,0,0,7,0.9639639639639639,0.9554554554554555,0.8903903903903904,0,2,0,5.0,0.62,0.2,0.11,0.5,4,1,18,6,0,1,1,4,0,0,6,0.9654654654654655,0.9469469469469469,0.8863863863863863,36,32,0,2,0,1,0,2,-5,1,0,0.0,0.0,-4,2.05,-0.2,-0.11,0.9877635341523002,0.9442946094405619,0.8627571798092023,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1249,625,1,True,5,0,1,1,3.77,0.4,0.3,2.29,0.31,5,6,83,8,0,0,10,5,2,0,17,0.15415415415415415,0.2077077077077077,0.23823823823823823,1,0,0,7.16,0.47,0.3,0.25,0.53,13,4,55,9,0,1,4,9,2,0,16,0.5955955955955956,0.27177177177177175,0.36536536536536535,27,37,-1,1,-8,1,2,28,-1,-4,0,-12.699999999999989,-2.539999999999992,10,-3.39,0.0,2.04,0.9876024394410062,0.944312007637219,0.8563516587868242,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1646,712,1,False,3,0,8,0,4.72,0.54,0.5,0.74,0.54,8,0,20,0,0,1,4,3,0,0,8,0.9114114114114114,0.6891891891891893,0.6551551551551551,0,6,0,3.25,0.6,1.2,1.4,0.25,6,0,11,0,0,0,0,1,5,0,6,0.7782782782782782,0.8863863863863863,0.6541541541541542,30,27,0,2,2,2,0,9,0,2,-5,5.079999999999984,-7.620000000000003,-3,1.4699999999999998,-0.7,-0.6599999999999999,0.9875143430801575,0.9645213747021182,0.5895330017182171,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
484,1490,1,True,5,0,2,0,1.52,0.52,1.0,3.89,0.5,3,2,19,0,0,0,3,0,2,0,5,0.05655655655655655,0.02702702702702703,0.23823823823823823,0,12,1,3.43,0.54,0.5,3.35,0.56,12,2,68,13,0,1,8,2,5,0,16,0.026526526526526525,0.11411411411411412,0.10910910910910912,31,24,0,-10,-9,-11,0,-49,-13,-2,-3,2.539999999999992,-7.620000000000003,-7,-1.91,0.5,0.54,0.98700342599655,0.820416889248411,0.9925255196148183,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
541,1266,1,False,3,0,1,0,4.49,0.5,0.6,1.59,0.37,3,2,11,1,0,0,0,3,1,0,4,0.31931931931931934,0.43743743743743746,0.5035035035035035,1,0,0,5.3,0.5,1.3,1.24,0.36,5,7,68,4,1,0,6,11,3,0,21,0.4129129129129129,0.5230230230230231,0.4984984984984985,33,36,-1,1,-2,-17,-5,-57,-3,-8,-2,-2.539999999999992,-2.539999999999992,3,-0.8099999999999996,-0.7000000000000001,0.3500000000000001,0.9869598871751629,0.806879495751585,0.9936856535320682,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1754,1040,1,True,5,0,5,0,3.88,0.42,0.8,3.18,0.43,5,2,23,0,0,1,3,1,4,0,9,0.40240240240240244,0.8843843843843844,0.6551551551551551,0,9,0,4.91,0.45,0.9,0.39,0.35,9,1,28,2,0,1,3,3,5,0,12,0.5955955955955956,0.8358358358358358,0.6541541541541542,33,25,0,-4,-4,-3,1,-5,-2,-2,-1,-5.0800000000000125,2.5400000000000205,-8,-1.0300000000000002,-0.0999999999999999,2.79,0.9863803190313948,0.9549710663718944,0.6870765313743201,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
359,70,1,False,3,0,4,0,4.97,0.57,0.2,0.61,0.66,4,4,44,0,0,1,4,6,1,0,12,0.997997997997998,0.9754754754754755,0.9594594594594594,0,1,0,5.26,0.61,0.6,0.7,0.25,7,2,33,3,0,0,3,4,2,0,9,0.9654654654654655,0.986986986986987,0.9489489489489489,34,36,0,3,-3,3,2,11,-3,2,-1,7.620000000000003,-2.5400000000000205,2,-0.29,-0.3999999999999999,-0.0899999999999999,0.9863664909574555,0.9664976661419499,0.5051345646877256,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1689,375,1,True,5,1,0,0,2.98,0.4,0.0,1.03,0.34,6,1,16,2,0,0,2,4,0,0,6,0.31931931931931934,0.07807807807807808,0.23823823823823823,0,3,0,5.09,0.41,0.8,1.56,0.3,4,3,41,8,0,0,4,6,1,0,11,0.15715715715715717,0.16066066066066065,0.23473473473473472,32,27,1,-3,2,-5,-2,-25,-6,-2,-1,5.079999999999984,-5.0800000000000125,-5,-2.11,-0.8,-0.53,0.9863245492234206,0.9232527071929632,0.9267130818983338,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1535,1220,1,False,3,0,1,1,4.56,0.45,0.5,1.66,0.45,5,3,40,1,0,0,6,0,2,0,8,0.6956956956956957,0.6891891891891893,0.7917917917917918,1,0,0,4.54,0.43,0.0,0.8,0.38,9,4,55,4,0,1,8,5,0,0,14,0.6891891891891893,0.6086086086086087,0.7922922922922923,31,28,-1,1,-4,-6,-1,-15,-3,-5,2,0.0,2.539999999999992,-3,0.0199999999999995,0.5,0.8599999999999999,0.9861247638801943,0.9470448297053621,0.8057942068068447,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1249,150,1,False,5,0,10,0,3.45,0.41,0.3,0.93,0.47,10,0,27,0,0,1,5,2,2,0,10,0.31931931931931934,0.34534534534534533,0.36936936936936937,1,0,0,7.16,0.47,0.3,0.25,0.53,13,7,85,10,0,1,7,9,2,0,19,0.5955955955955956,0.27177177177177175,0.36536536536536535,31,29,-1,10,-3,-9,-7,-58,-10,-7,0,-7.620000000000003,2.5400000000000205,-2,-3.71,0.0,0.68,0.9859857728507027,0.9689936106129475,0.40007311891230923,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
311,1266,1,True,5,0,3,0,4.49,0.5,0.6,1.59,0.37,3,0,4,0,0,0,0,2,1,0,3,0.31931931931931934,0.43743743743743746,0.5035035035035035,0,8,0,3.4,0.55,2.7,2.25,0.4,8,8,51,2,0,0,2,2,14,0,18,0.503003003003003,0.6881881881881882,0.4984984984984985,31,35,0,-5,-5,-15,-8,-47,-2,0,-13,-5.0800000000000125,-7.620000000000003,4,1.0900000000000003,-2.1,-0.6599999999999999,0.9858617368400205,0.6525705314115301,0.9987108799351606,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
311,1266,1,False,3,1,0,0,4.49,0.5,0.6,1.59,0.37,3,3,14,1,0,0,0,3,1,0,4,0.31931931931931934,0.43743743743743746,0.5035035035035035,1,0,0,3.4,0.55,2.7,2.25,0.4,11,10,63,3,0,0,2,4,16,0,22,0.503003003003003,0.6881881881881882,0.4984984984984985,35,38,0,0,-8,-18,-7,-49,-2,-1,-15,-5.0800000000000125,-7.620000000000003,3,1.0900000000000003,-2.1,-0.6599999999999999,0.9857387139492334,0.7843361486736455,0.9957029414099715,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
698,1689,1,True,5,0,4,0,5.09,0.41,0.8,1.56,0.3,4,3,42,8,0,0,4,7,1,0,12,0.15415415415415415,0.15565565565565564,0.23823823823823823,0,3,0,3.82,0.47,0.1,1.84,0.31,4,2,26,5,0,2,4,1,0,0,7,0.05455455455455455,0.04604604604604605,0.23473473473473472,31,32,0,1,0,5,1,16,3,6,1,5.0800000000000125,7.620000000000003,1,1.27,0.7000000000000001,-0.28,0.9855144427126713,0.9816377807537972,0.12806776420340624,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
